,Years,Timesteps,Region,Carrier,Value
606,Y25,7,reg1,Final_electricity,0.0
607,Y25,8,reg1,Final_electricity,0.0
608,Y25,9,reg1,Final_electricity,0.0
609,Y25,10,reg1,Final_electricity,0.0
610,Y25,11,reg1,Final_electricity,0.0
611,Y25,12,reg1,Final_electricity,0.0
612,Y25,13,reg1,Final_electricity,0.0
613,Y25,14,reg1,Final_electricity,0.0
614,Y25,15,reg1,Final_electricity,0.0
615,Y25,16,reg1,Final_electricity,0.0
616,Y25,17,reg1,Final_electricity,0.0
617,Y25,18,reg1,Final_electricity,0.0
618,Y25,19,reg1,Final_electricity,0.0
619,Y25,20,reg1,Final_electricity,0.0
620,Y25,21,reg1,Final_electricity,0.0
621,Y25,22,reg1,Final_electricity,0.0
622,Y25,23,reg1,Final_electricity,0.0
623,Y25,24,reg1,Final_electricity,0.0
624,Y26,1,reg1,Final_electricity,0.0
625,Y26,2,reg1,Final_electricity,0.0
626,Y26,3,reg1,Final_electricity,0.0
627,Y26,4,reg1,Final_electricity,0.0
628,Y26,5,reg1,Final_electricity,0.0
629,Y26,6,reg1,Final_electricity,0.0
630,Y26,7,reg1,Final_electricity,0.0
631,Y26,8,reg1,Final_electricity,0.0
632,Y26,9,reg1,Final_electricity,0.0
633,Y26,10,reg1,Final_electricity,0.0
634,Y26,11,reg1,Final_electricity,0.0
635,Y26,12,reg1,Final_electricity,0.0
636,Y26,13,reg1,Final_electricity,0.0
637,Y26,14,reg1,Final_electricity,0.0
638,Y26,15,reg1,Final_electricity,0.0
639,Y26,16,reg1,Final_electricity,0.0
640,Y26,17,reg1,Final_electricity,0.0
641,Y26,18,reg1,Final_electricity,0.0
642,Y26,19,reg1,Final_electricity,0.0
643,Y26,20,reg1,Final_electricity,0.0
644,Y26,21,reg1,Final_electricity,0.0
645,Y26,22,reg1,Final_electricity,0.0
646,Y26,23,reg1,Final_electricity,0.0
647,Y26,24,reg1,Final_electricity,0.0
648,Y27,1,reg1,Final_electricity,0.0
649,Y27,2,reg1,Final_electricity,0.0
650,Y27,3,reg1,Final_electricity,0.0
651,Y27,4,reg1,Final_electricity,0.0
652,Y27,5,reg1,Final_electricity,0.0
653,Y27,6,reg1,Final_electricity,0.0
654,Y27,7,reg1,Final_electricity,0.0
655,Y27,8,reg1,Final_electricity,0.0
656,Y27,9,reg1,Final_electricity,0.0
657,Y27,10,reg1,Final_electricity,0.0
658,Y27,11,reg1,Final_electricity,0.0
659,Y27,12,reg1,Final_electricity,0.0
660,Y27,13,reg1,Final_electricity,0.0
661,Y27,14,reg1,Final_electricity,0.0
662,Y27,15,reg1,Final_electricity,0.0
663,Y27,16,reg1,Final_electricity,0.0
664,Y27,17,reg1,Final_electricity,0.0
665,Y27,18,reg1,Final_electricity,0.0
666,Y27,19,reg1,Final_electricity,0.0
667,Y27,20,reg1,Final_electricity,0.0
668,Y27,21,reg1,Final_electricity,0.0
669,Y27,22,reg1,Final_electricity,0.0
670,Y27,23,reg1,Final_electricity,0.0
671,Y27,24,reg1,Final_electricity,0.0
672,Y28,1,reg1,Final_electricity,0.0
673,Y28,2,reg1,Final_electricity,0.0
674,Y28,3,reg1,Final_electricity,0.0
675,Y28,4,reg1,Final_electricity,0.0
676,Y28,5,reg1,Final_electricity,0.0
677,Y28,6,reg1,Final_electricity,0.0
678,Y28,7,reg1,Final_electricity,0.0
679,Y28,8,reg1,Final_electricity,0.0
680,Y28,9,reg1,Final_electricity,0.0
681,Y28,10,reg1,Final_electricity,0.0
682,Y28,11,reg1,Final_electricity,0.0
683,Y28,12,reg1,Final_electricity,0.0
684,Y28,13,reg1,Final_electricity,0.0
685,Y28,14,reg1,Final_electricity,0.0
686,Y28,15,reg1,Final_electricity,0.0
687,Y28,16,reg1,Final_electricity,0.0
688,Y28,17,reg1,Final_electricity,0.0
689,Y28,18,reg1,Final_electricity,0.0
690,Y28,19,reg1,Final_electricity,0.0
691,Y28,20,reg1,Final_electricity,0.0
692,Y28,21,reg1,Final_electricity,0.0
693,Y28,22,reg1,Final_electricity,0.0
694,Y28,23,reg1,Final_electricity,0.0
695,Y28,24,reg1,Final_electricity,0.0
696,Y29,1,reg1,Final_electricity,0.0
697,Y29,2,reg1,Final_electricity,0.0
698,Y29,3,reg1,Final_electricity,0.0
699,Y29,4,reg1,Final_electricity,0.0
700,Y29,5,reg1,Final_electricity,0.0
701,Y29,6,reg1,Final_electricity,0.0
702,Y29,7,reg1,Final_electricity,0.0
703,Y29,8,reg1,Final_electricity,0.0
704,Y29,9,reg1,Final_electricity,0.0
705,Y29,10,reg1,Final_electricity,0.0
706,Y29,11,reg1,Final_electricity,0.0
707,Y29,12,reg1,Final_electricity,0.0
708,Y29,13,reg1,Final_electricity,0.0
709,Y29,14,reg1,Final_electricity,0.0
710,Y29,15,reg1,Final_electricity,0.0
711,Y29,16,reg1,Final_electricity,0.0
712,Y29,17,reg1,Final_electricity,0.0
713,Y29,18,reg1,Final_electricity,0.0
714,Y29,19,reg1,Final_electricity,0.0
715,Y29,20,reg1,Final_electricity,0.0
716,Y29,21,reg1,Final_electricity,0.0
717,Y29,22,reg1,Final_electricity,0.0
718,Y29,23,reg1,Final_electricity,0.0
719,Y29,24,reg1,Final_electricity,0.0
720,Y30,1,reg1,Final_electricity,0.0
721,Y30,2,reg1,Final_electricity,0.0
722,Y30,3,reg1,Final_electricity,0.0
723,Y30,4,reg1,Final_electricity,0.0
724,Y30,5,reg1,Final_electricity,0.0
725,Y30,6,reg1,Final_electricity,0.0
726,Y30,7,reg1,Final_electricity,0.0
727,Y30,8,reg1,Final_electricity,0.0
728,Y30,9,reg1,Final_electricity,0.0
729,Y30,10,reg1,Final_electricity,0.0
730,Y30,11,reg1,Final_electricity,0.0
731,Y30,12,reg1,Final_electricity,0.0
732,Y30,13,reg1,Final_electricity,0.0
733,Y30,14,reg1,Final_electricity,0.0
734,Y30,15,reg1,Final_electricity,0.0
735,Y30,16,reg1,Final_electricity,0.0
736,Y30,17,reg1,Final_electricity,0.0
737,Y30,18,reg1,Final_electricity,0.0
738,Y30,19,reg1,Final_electricity,0.0
739,Y30,20,reg1,Final_electricity,0.0
740,Y30,21,reg1,Final_electricity,0.0
741,Y30,22,reg1,Final_electricity,0.0
742,Y30,23,reg1,Final_electricity,0.0
743,Y30,24,reg1,Final_electricity,0.0
744,Y31,1,reg1,Final_electricity,0.0
745,Y31,2,reg1,Final_electricity,0.0
746,Y31,3,reg1,Final_electricity,0.0
747,Y31,4,reg1,Final_electricity,0.0
748,Y31,5,reg1,Final_electricity,0.0
749,Y31,6,reg1,Final_electricity,0.0
750,Y31,7,reg1,Final_electricity,0.0
751,Y31,8,reg1,Final_electricity,0.0
752,Y31,9,reg1,Final_electricity,0.0
753,Y31,10,reg1,Final_electricity,0.0
754,Y31,11,reg1,Final_electricity,0.0
755,Y31,12,reg1,Final_electricity,0.0
756,Y31,13,reg1,Final_electricity,0.0
757,Y31,14,reg1,Final_electricity,0.0
758,Y31,15,reg1,Final_electricity,0.0
759,Y31,16,reg1,Final_electricity,0.0
760,Y31,17,reg1,Final_electricity,0.0
761,Y31,18,reg1,Final_electricity,0.0
762,Y31,19,reg1,Final_electricity,0.0
763,Y31,20,reg1,Final_electricity,0.0
764,Y31,21,reg1,Final_electricity,0.0
765,Y31,22,reg1,Final_electricity,0.0
766,Y31,23,reg1,Final_electricity,0.0
767,Y31,24,reg1,Final_electricity,0.0
768,Y32,1,reg1,Final_electricity,0.0
769,Y32,2,reg1,Final_electricity,0.0
770,Y32,3,reg1,Final_electricity,0.0
771,Y32,4,reg1,Final_electricity,0.0
772,Y32,5,reg1,Final_electricity,0.0
773,Y32,6,reg1,Final_electricity,0.0
774,Y32,7,reg1,Final_electricity,0.0
775,Y32,8,reg1,Final_electricity,0.0
776,Y32,9,reg1,Final_electricity,0.0
777,Y32,10,reg1,Final_electricity,0.0
778,Y32,11,reg1,Final_electricity,0.0
779,Y32,12,reg1,Final_electricity,0.0
780,Y32,13,reg1,Final_electricity,0.0
781,Y32,14,reg1,Final_electricity,0.0
782,Y32,15,reg1,Final_electricity,0.0
783,Y32,16,reg1,Final_electricity,0.0
784,Y32,17,reg1,Final_electricity,0.0
785,Y32,18,reg1,Final_electricity,0.0
786,Y32,19,reg1,Final_electricity,0.0
787,Y32,20,reg1,Final_electricity,0.0
788,Y32,21,reg1,Final_electricity,0.0
789,Y32,22,reg1,Final_electricity,0.0
790,Y32,23,reg1,Final_electricity,0.0
791,Y32,24,reg1,Final_electricity,0.0
792,Y33,1,reg1,Final_electricity,0.0
793,Y33,2,reg1,Final_electricity,0.0
794,Y33,3,reg1,Final_electricity,0.0
795,Y33,4,reg1,Final_electricity,0.0
796,Y33,5,reg1,Final_electricity,0.0
797,Y33,6,reg1,Final_electricity,0.0
798,Y33,7,reg1,Final_electricity,0.0
799,Y33,8,reg1,Final_electricity,0.0
800,Y33,9,reg1,Final_electricity,0.0
801,Y33,10,reg1,Final_electricity,0.0
802,Y33,11,reg1,Final_electricity,0.0
803,Y33,12,reg1,Final_electricity,0.0
804,Y33,13,reg1,Final_electricity,0.0
805,Y33,14,reg1,Final_electricity,0.0
806,Y33,15,reg1,Final_electricity,0.0
807,Y33,16,reg1,Final_electricity,0.0
808,Y33,17,reg1,Final_electricity,0.0
809,Y33,18,reg1,Final_electricity,0.0
810,Y33,19,reg1,Final_electricity,0.0
811,Y33,20,reg1,Final_electricity,0.0
812,Y33,21,reg1,Final_electricity,0.0
813,Y33,22,reg1,Final_electricity,0.0
814,Y33,23,reg1,Final_electricity,0.0
815,Y33,24,reg1,Final_electricity,0.0
816,Y34,1,reg1,Final_electricity,0.0
817,Y34,2,reg1,Final_electricity,0.0
818,Y34,3,reg1,Final_electricity,0.0
819,Y34,4,reg1,Final_electricity,0.0
820,Y34,5,reg1,Final_electricity,0.0
821,Y34,6,reg1,Final_electricity,0.0
822,Y34,7,reg1,Final_electricity,0.0
823,Y34,8,reg1,Final_electricity,0.0
824,Y34,9,reg1,Final_electricity,0.0
825,Y34,10,reg1,Final_electricity,0.0
826,Y34,11,reg1,Final_electricity,0.0
827,Y34,12,reg1,Final_electricity,0.0
828,Y34,13,reg1,Final_electricity,0.0
829,Y34,14,reg1,Final_electricity,0.0
830,Y34,15,reg1,Final_electricity,0.0
831,Y34,16,reg1,Final_electricity,0.0
832,Y34,17,reg1,Final_electricity,0.0
833,Y34,18,reg1,Final_electricity,0.0
834,Y34,19,reg1,Final_electricity,0.0
835,Y34,20,reg1,Final_electricity,0.0
836,Y34,21,reg1,Final_electricity,0.0
837,Y34,22,reg1,Final_electricity,0.0
838,Y34,23,reg1,Final_electricity,0.0
839,Y34,24,reg1,Final_electricity,0.0
840,Y35,1,reg1,Final_electricity,0.0
841,Y35,2,reg1,Final_electricity,0.0
842,Y35,3,reg1,Final_electricity,0.0
843,Y35,4,reg1,Final_electricity,0.0
844,Y35,5,reg1,Final_electricity,0.0
845,Y35,6,reg1,Final_electricity,0.0
846,Y35,7,reg1,Final_electricity,0.0
847,Y35,8,reg1,Final_electricity,0.0
848,Y35,9,reg1,Final_electricity,0.0
849,Y35,10,reg1,Final_electricity,0.0
850,Y35,11,reg1,Final_electricity,0.0
851,Y35,12,reg1,Final_electricity,0.0
852,Y35,13,reg1,Final_electricity,0.0
853,Y35,14,reg1,Final_electricity,0.0
854,Y35,15,reg1,Final_electricity,0.0
855,Y35,16,reg1,Final_electricity,0.0
856,Y35,17,reg1,Final_electricity,0.0
857,Y35,18,reg1,Final_electricity,0.0
858,Y35,19,reg1,Final_electricity,0.0
859,Y35,20,reg1,Final_electricity,0.0
860,Y35,21,reg1,Final_electricity,0.0
861,Y35,22,reg1,Final_electricity,0.0
862,Y35,23,reg1,Final_electricity,0.0
863,Y35,24,reg1,Final_electricity,0.0
864,Y0,1,reg1,Final_heat,0.0
865,Y0,2,reg1,Final_heat,0.0
866,Y0,3,reg1,Final_heat,0.0
867,Y0,4,reg1,Final_heat,0.0
868,Y0,5,reg1,Final_heat,0.0
869,Y0,6,reg1,Final_heat,0.0
870,Y0,7,reg1,Final_heat,0.0
871,Y0,8,reg1,Final_heat,0.0
872,Y0,9,reg1,Final_heat,0.0
873,Y0,10,reg1,Final_heat,0.0
874,Y0,11,reg1,Final_heat,0.0
875,Y0,12,reg1,Final_heat,0.0
876,Y0,13,reg1,Final_heat,0.0
877,Y0,14,reg1,Final_heat,0.0
878,Y0,15,reg1,Final_heat,0.0
879,Y0,16,reg1,Final_heat,0.0
880,Y0,17,reg1,Final_heat,0.0
881,Y0,18,reg1,Final_heat,0.0
882,Y0,19,reg1,Final_heat,0.0
883,Y0,20,reg1,Final_heat,0.0
884,Y0,21,reg1,Final_heat,0.0
885,Y0,22,reg1,Final_heat,0.0
886,Y0,23,reg1,Final_heat,0.0
887,Y0,24,reg1,Final_heat,0.0
888,Y1,1,reg1,Final_heat,0.0
889,Y1,2,reg1,Final_heat,0.0
890,Y1,3,reg1,Final_heat,0.0
891,Y1,4,reg1,Final_heat,0.0
892,Y1,5,reg1,Final_heat,0.0
893,Y1,6,reg1,Final_heat,0.0
894,Y1,7,reg1,Final_heat,0.0
895,Y1,8,reg1,Final_heat,0.0
896,Y1,9,reg1,Final_heat,0.0
897,Y1,10,reg1,Final_heat,0.0
898,Y1,11,reg1,Final_heat,0.0
899,Y1,12,reg1,Final_heat,0.0
900,Y1,13,reg1,Final_heat,0.0
901,Y1,14,reg1,Final_heat,0.0
902,Y1,15,reg1,Final_heat,0.0
903,Y1,16,reg1,Final_heat,0.0
904,Y1,17,reg1,Final_heat,0.0
905,Y1,18,reg1,Final_heat,0.0
906,Y1,19,reg1,Final_heat,0.0
907,Y1,20,reg1,Final_heat,0.0
908,Y1,21,reg1,Final_heat,0.0
909,Y1,22,reg1,Final_heat,0.0
910,Y1,23,reg1,Final_heat,0.0
911,Y1,24,reg1,Final_heat,0.0
912,Y2,1,reg1,Final_heat,0.0
913,Y2,2,reg1,Final_heat,0.0
914,Y2,3,reg1,Final_heat,0.0
915,Y2,4,reg1,Final_heat,0.0
916,Y2,5,reg1,Final_heat,0.0
917,Y2,6,reg1,Final_heat,0.0
918,Y2,7,reg1,Final_heat,0.0
919,Y2,8,reg1,Final_heat,0.0
920,Y2,9,reg1,Final_heat,0.0
921,Y2,10,reg1,Final_heat,0.0
922,Y2,11,reg1,Final_heat,0.0
923,Y2,12,reg1,Final_heat,0.0
924,Y2,13,reg1,Final_heat,0.0
925,Y2,14,reg1,Final_heat,0.0
926,Y2,15,reg1,Final_heat,0.0
927,Y2,16,reg1,Final_heat,0.0
928,Y2,17,reg1,Final_heat,0.0
929,Y2,18,reg1,Final_heat,0.0
930,Y2,19,reg1,Final_heat,0.0
931,Y2,20,reg1,Final_heat,0.0
932,Y2,21,reg1,Final_heat,0.0
933,Y2,22,reg1,Final_heat,0.0
934,Y2,23,reg1,Final_heat,0.0
935,Y2,24,reg1,Final_heat,0.0
936,Y3,1,reg1,Final_heat,0.0
937,Y3,2,reg1,Final_heat,0.0
938,Y3,3,reg1,Final_heat,0.0
939,Y3,4,reg1,Final_heat,0.0
940,Y3,5,reg1,Final_heat,0.0
941,Y3,6,reg1,Final_heat,0.0
942,Y3,7,reg1,Final_heat,0.0
943,Y3,8,reg1,Final_heat,0.0
944,Y3,9,reg1,Final_heat,0.0
945,Y3,10,reg1,Final_heat,0.0
946,Y3,11,reg1,Final_heat,0.0
947,Y3,12,reg1,Final_heat,0.0
948,Y3,13,reg1,Final_heat,0.0
949,Y3,14,reg1,Final_heat,0.0
950,Y3,15,reg1,Final_heat,0.0
951,Y3,16,reg1,Final_heat,0.0
952,Y3,17,reg1,Final_heat,0.0
953,Y3,18,reg1,Final_heat,0.0
954,Y3,19,reg1,Final_heat,0.0
955,Y3,20,reg1,Final_heat,0.0
956,Y3,21,reg1,Final_heat,0.0
957,Y3,22,reg1,Final_heat,0.0
958,Y3,23,reg1,Final_heat,0.0
959,Y3,24,reg1,Final_heat,0.0
960,Y4,1,reg1,Final_heat,0.0
961,Y4,2,reg1,Final_heat,0.0
962,Y4,3,reg1,Final_heat,0.0
963,Y4,4,reg1,Final_heat,0.0
964,Y4,5,reg1,Final_heat,0.0
965,Y4,6,reg1,Final_heat,0.0
966,Y4,7,reg1,Final_heat,0.0
967,Y4,8,reg1,Final_heat,0.0
968,Y4,9,reg1,Final_heat,0.0
969,Y4,10,reg1,Final_heat,0.0
970,Y4,11,reg1,Final_heat,0.0
971,Y4,12,reg1,Final_heat,0.0
972,Y4,13,reg1,Final_heat,0.0
973,Y4,14,reg1,Final_heat,0.0
974,Y4,15,reg1,Final_heat,0.0
975,Y4,16,reg1,Final_heat,0.0
976,Y4,17,reg1,Final_heat,0.0
977,Y4,18,reg1,Final_heat,0.0
978,Y4,19,reg1,Final_heat,0.0
979,Y4,20,reg1,Final_heat,0.0
980,Y4,21,reg1,Final_heat,0.0
981,Y4,22,reg1,Final_heat,0.0
982,Y4,23,reg1,Final_heat,0.0
983,Y4,24,reg1,Final_heat,0.0
984,Y5,1,reg1,Final_heat,0.0
985,Y5,2,reg1,Final_heat,0.0
986,Y5,3,reg1,Final_heat,0.0
987,Y5,4,reg1,Final_heat,0.0
988,Y5,5,reg1,Final_heat,0.0
989,Y5,6,reg1,Final_heat,0.0
990,Y5,7,reg1,Final_heat,0.0
991,Y5,8,reg1,Final_heat,0.0
992,Y5,9,reg1,Final_heat,0.0
993,Y5,10,reg1,Final_heat,0.0
994,Y5,11,reg1,Final_heat,0.0
995,Y5,12,reg1,Final_heat,0.0
996,Y5,13,reg1,Final_heat,0.0
997,Y5,14,reg1,Final_heat,0.0
998,Y5,15,reg1,Final_heat,0.0
999,Y5,16,reg1,Final_heat,0.0
1000,Y5,17,reg1,Final_heat,0.0
1001,Y5,18,reg1,Final_heat,0.0
1002,Y5,19,reg1,Final_heat,0.0
1003,Y5,20,reg1,Final_heat,0.0
1004,Y5,21,reg1,Final_heat,0.0
1005,Y5,22,reg1,Final_heat,0.0
1006,Y5,23,reg1,Final_heat,0.0
1007,Y5,24,reg1,Final_heat,0.0
1008,Y6,1,reg1,Final_heat,0.0
1009,Y6,2,reg1,Final_heat,0.0
1010,Y6,3,reg1,Final_heat,0.0
1011,Y6,4,reg1,Final_heat,0.0
1012,Y6,5,reg1,Final_heat,0.0
1013,Y6,6,reg1,Final_heat,0.0
1014,Y6,7,reg1,Final_heat,0.0
1015,Y6,8,reg1,Final_heat,0.0
1016,Y6,9,reg1,Final_heat,0.0
1017,Y6,10,reg1,Final_heat,0.0
1018,Y6,11,reg1,Final_heat,0.0
1019,Y6,12,reg1,Final_heat,0.0
1020,Y6,13,reg1,Final_heat,0.0
1021,Y6,14,reg1,Final_heat,0.0
1022,Y6,15,reg1,Final_heat,0.0
1023,Y6,16,reg1,Final_heat,0.0
1024,Y6,17,reg1,Final_heat,0.0
1025,Y6,18,reg1,Final_heat,0.0
1026,Y6,19,reg1,Final_heat,0.0
1027,Y6,20,reg1,Final_heat,0.0
1028,Y6,21,reg1,Final_heat,0.0
1029,Y6,22,reg1,Final_heat,0.0
1030,Y6,23,reg1,Final_heat,0.0
1031,Y6,24,reg1,Final_heat,0.0
1032,Y7,1,reg1,Final_heat,0.0
1033,Y7,2,reg1,Final_heat,0.0
1034,Y7,3,reg1,Final_heat,0.0
1035,Y7,4,reg1,Final_heat,0.0
1036,Y7,5,reg1,Final_heat,0.0
1037,Y7,6,reg1,Final_heat,0.0
1038,Y7,7,reg1,Final_heat,0.0
1039,Y7,8,reg1,Final_heat,0.0
1040,Y7,9,reg1,Final_heat,0.0
1041,Y7,10,reg1,Final_heat,0.0
1042,Y7,11,reg1,Final_heat,0.0
1043,Y7,12,reg1,Final_heat,0.0
1044,Y7,13,reg1,Final_heat,0.0
1045,Y7,14,reg1,Final_heat,0.0
1046,Y7,15,reg1,Final_heat,0.0
1047,Y7,16,reg1,Final_heat,0.0
1048,Y7,17,reg1,Final_heat,0.0
1049,Y7,18,reg1,Final_heat,0.0
1050,Y7,19,reg1,Final_heat,0.0
1051,Y7,20,reg1,Final_heat,0.0
1052,Y7,21,reg1,Final_heat,0.0
1053,Y7,22,reg1,Final_heat,0.0
1054,Y7,23,reg1,Final_heat,0.0
1055,Y7,24,reg1,Final_heat,0.0
1056,Y8,1,reg1,Final_heat,0.0
1057,Y8,2,reg1,Final_heat,0.0
1058,Y8,3,reg1,Final_heat,0.0
1059,Y8,4,reg1,Final_heat,0.0
1060,Y8,5,reg1,Final_heat,0.0
1061,Y8,6,reg1,Final_heat,0.0
1062,Y8,7,reg1,Final_heat,0.0
1063,Y8,8,reg1,Final_heat,0.0
1064,Y8,9,reg1,Final_heat,0.0
1065,Y8,10,reg1,Final_heat,0.0
1066,Y8,11,reg1,Final_heat,0.0
1067,Y8,12,reg1,Final_heat,0.0
1068,Y8,13,reg1,Final_heat,0.0
1069,Y8,14,reg1,Final_heat,0.0
1070,Y8,15,reg1,Final_heat,0.0
1071,Y8,16,reg1,Final_heat,0.0
1072,Y8,17,reg1,Final_heat,0.0
1073,Y8,18,reg1,Final_heat,0.0
1074,Y8,19,reg1,Final_heat,0.0
1075,Y8,20,reg1,Final_heat,0.0
1076,Y8,21,reg1,Final_heat,0.0
1077,Y8,22,reg1,Final_heat,0.0
1078,Y8,23,reg1,Final_heat,0.0
1079,Y8,24,reg1,Final_heat,0.0
1080,Y9,1,reg1,Final_heat,0.0
1081,Y9,2,reg1,Final_heat,0.0
1082,Y9,3,reg1,Final_heat,0.0
1083,Y9,4,reg1,Final_heat,0.0
1084,Y9,5,reg1,Final_heat,0.0
1085,Y9,6,reg1,Final_heat,0.0
1086,Y9,7,reg1,Final_heat,0.0
1087,Y9,8,reg1,Final_heat,0.0
1088,Y9,9,reg1,Final_heat,0.0
1089,Y9,10,reg1,Final_heat,0.0
1090,Y9,11,reg1,Final_heat,0.0
1091,Y9,12,reg1,Final_heat,0.0
1092,Y9,13,reg1,Final_heat,0.0
1093,Y9,14,reg1,Final_heat,0.0
1094,Y9,15,reg1,Final_heat,0.0
1095,Y9,16,reg1,Final_heat,0.0
1096,Y9,17,reg1,Final_heat,0.0
1097,Y9,18,reg1,Final_heat,0.0
1098,Y9,19,reg1,Final_heat,0.0
1099,Y9,20,reg1,Final_heat,0.0
1100,Y9,21,reg1,Final_heat,0.0
1101,Y9,22,reg1,Final_heat,0.0
1102,Y9,23,reg1,Final_heat,0.0
1103,Y9,24,reg1,Final_heat,0.0
1104,Y10,1,reg1,Final_heat,0.0
1105,Y10,2,reg1,Final_heat,0.0
1106,Y10,3,reg1,Final_heat,0.0
1107,Y10,4,reg1,Final_heat,0.0
1108,Y10,5,reg1,Final_heat,0.0
1109,Y10,6,reg1,Final_heat,0.0
1110,Y10,7,reg1,Final_heat,0.0
1111,Y10,8,reg1,Final_heat,0.0
1112,Y10,9,reg1,Final_heat,0.0
1113,Y10,10,reg1,Final_heat,0.0
1114,Y10,11,reg1,Final_heat,0.0
1115,Y10,12,reg1,Final_heat,0.0
1116,Y10,13,reg1,Final_heat,0.0
1117,Y10,14,reg1,Final_heat,0.0
1118,Y10,15,reg1,Final_heat,0.0
1119,Y10,16,reg1,Final_heat,0.0
1120,Y10,17,reg1,Final_heat,0.0
1121,Y10,18,reg1,Final_heat,0.0
1122,Y10,19,reg1,Final_heat,0.0
1123,Y10,20,reg1,Final_heat,0.0
1124,Y10,21,reg1,Final_heat,0.0
1125,Y10,22,reg1,Final_heat,0.0
1126,Y10,23,reg1,Final_heat,0.0
1127,Y10,24,reg1,Final_heat,0.0
1128,Y11,1,reg1,Final_heat,0.0
1129,Y11,2,reg1,Final_heat,0.0
1130,Y11,3,reg1,Final_heat,0.0
1131,Y11,4,reg1,Final_heat,0.0
1132,Y11,5,reg1,Final_heat,0.0
1133,Y11,6,reg1,Final_heat,0.0
1134,Y11,7,reg1,Final_heat,0.0
1135,Y11,8,reg1,Final_heat,0.0
1136,Y11,9,reg1,Final_heat,0.0
1137,Y11,10,reg1,Final_heat,0.0
1138,Y11,11,reg1,Final_heat,0.0
1139,Y11,12,reg1,Final_heat,0.0
1140,Y11,13,reg1,Final_heat,0.0
1141,Y11,14,reg1,Final_heat,0.0
1142,Y11,15,reg1,Final_heat,0.0
1143,Y11,16,reg1,Final_heat,0.0
1144,Y11,17,reg1,Final_heat,0.0
1145,Y11,18,reg1,Final_heat,0.0
1146,Y11,19,reg1,Final_heat,0.0
1147,Y11,20,reg1,Final_heat,0.0
1148,Y11,21,reg1,Final_heat,0.0
1149,Y11,22,reg1,Final_heat,0.0
1150,Y11,23,reg1,Final_heat,0.0
1151,Y11,24,reg1,Final_heat,0.0
1152,Y12,1,reg1,Final_heat,0.0
1153,Y12,2,reg1,Final_heat,0.0
1154,Y12,3,reg1,Final_heat,0.0
1155,Y12,4,reg1,Final_heat,0.0
1156,Y12,5,reg1,Final_heat,0.0
1157,Y12,6,reg1,Final_heat,0.0
1158,Y12,7,reg1,Final_heat,0.0
1159,Y12,8,reg1,Final_heat,0.0
1160,Y12,9,reg1,Final_heat,0.0
1161,Y12,10,reg1,Final_heat,0.0
1162,Y12,11,reg1,Final_heat,0.0
1163,Y12,12,reg1,Final_heat,0.0
1164,Y12,13,reg1,Final_heat,0.0
1165,Y12,14,reg1,Final_heat,0.0
1166,Y12,15,reg1,Final_heat,0.0
1167,Y12,16,reg1,Final_heat,0.0
1168,Y12,17,reg1,Final_heat,0.0
1169,Y12,18,reg1,Final_heat,0.0
1170,Y12,19,reg1,Final_heat,0.0
1171,Y12,20,reg1,Final_heat,0.0
1172,Y12,21,reg1,Final_heat,0.0
1173,Y12,22,reg1,Final_heat,0.0
1174,Y12,23,reg1,Final_heat,0.0
1175,Y12,24,reg1,Final_heat,0.0
1176,Y13,1,reg1,Final_heat,0.0
1177,Y13,2,reg1,Final_heat,0.0
1178,Y13,3,reg1,Final_heat,0.0
1179,Y13,4,reg1,Final_heat,0.0
1180,Y13,5,reg1,Final_heat,0.0
1181,Y13,6,reg1,Final_heat,0.0
1182,Y13,7,reg1,Final_heat,0.0
1183,Y13,8,reg1,Final_heat,0.0
1184,Y13,9,reg1,Final_heat,0.0
1185,Y13,10,reg1,Final_heat,0.0
1186,Y13,11,reg1,Final_heat,0.0
1187,Y13,12,reg1,Final_heat,0.0
1188,Y13,13,reg1,Final_heat,0.0
1189,Y13,14,reg1,Final_heat,0.0
1190,Y13,15,reg1,Final_heat,0.0
1191,Y13,16,reg1,Final_heat,0.0
1192,Y13,17,reg1,Final_heat,0.0
1193,Y13,18,reg1,Final_heat,0.0
1194,Y13,19,reg1,Final_heat,0.0
1195,Y13,20,reg1,Final_heat,0.0
1196,Y13,21,reg1,Final_heat,0.0
1197,Y13,22,reg1,Final_heat,0.0
1198,Y13,23,reg1,Final_heat,0.0
1199,Y13,24,reg1,Final_heat,0.0
1200,Y14,1,reg1,Final_heat,0.0
1201,Y14,2,reg1,Final_heat,0.0
1202,Y14,3,reg1,Final_heat,0.0
1203,Y14,4,reg1,Final_heat,0.0
1204,Y14,5,reg1,Final_heat,0.0
1205,Y14,6,reg1,Final_heat,0.0
1206,Y14,7,reg1,Final_heat,0.0
1207,Y14,8,reg1,Final_heat,0.0
1208,Y14,9,reg1,Final_heat,0.0
1209,Y14,10,reg1,Final_heat,0.0
1210,Y14,11,reg1,Final_heat,0.0
1211,Y14,12,reg1,Final_heat,0.0
1212,Y14,13,reg1,Final_heat,0.0
1213,Y14,14,reg1,Final_heat,0.0
1214,Y14,15,reg1,Final_heat,0.0
1215,Y14,16,reg1,Final_heat,0.0
1216,Y14,17,reg1,Final_heat,0.0
1217,Y14,18,reg1,Final_heat,0.0
1218,Y14,19,reg1,Final_heat,0.0
