,Datetime,Region,Technology,Tech category,Value
541,2026,reg1,Pump_hydro_ST,Storage,0.0
542,2027,reg1,Pump_hydro_ST,Storage,0.0
543,2028,reg1,Pump_hydro_ST,Storage,0.0
544,2029,reg1,Pump_hydro_ST,Storage,0.0
545,2030,reg1,Pump_hydro_ST,Storage,0.0
546,2031,reg1,Pump_hydro_ST,Storage,1.3250000000000028
547,2032,reg1,Pump_hydro_ST,Storage,1.3250000000000028
548,2033,reg1,Pump_hydro_ST,Storage,1.3250000000000028
549,2034,reg1,Pump_hydro_ST,Storage,1.3250000000000028
550,2035,reg1,Pump_hydro_ST,Storage,1.3250000000000028
551,2036,reg1,Pump_hydro_ST,Storage,1.3250000000000028
552,2037,reg1,Pump_hydro_ST,Storage,1.3250000000000028
553,2038,reg1,Pump_hydro_ST,Storage,1.3250000000000028
554,2039,reg1,Pump_hydro_ST,Storage,6.170147458007152
555,2040,reg1,Pump_hydro_ST,Storage,8.442040106248163
556,2041,reg1,Pump_hydro_ST,Storage,0.0
557,2042,reg1,Pump_hydro_ST,Storage,3.1138010015025883
558,2043,reg1,Pump_hydro_ST,Storage,11.900901520204624
559,2044,reg1,Pump_hydro_ST,Storage,0.0
560,2045,reg1,Pump_hydro_ST,Storage,0.0
561,2046,reg1,Pump_hydro_ST,Storage,0.0
562,2047,reg1,Pump_hydro_ST,Storage,0.0
563,2048,reg1,Pump_hydro_ST,Storage,0.0
564,2049,reg1,Pump_hydro_ST,Storage,0.0
565,2050,reg1,Pump_hydro_ST,Storage,0.0
566,2051,reg1,Pump_hydro_ST,Storage,0.0
567,2052,reg1,Pump_hydro_ST,Storage,0.0
568,2053,reg1,Pump_hydro_ST,Storage,0.0
569,2054,reg1,Pump_hydro_ST,Storage,0.0
570,2055,reg1,Pump_hydro_ST,Storage,0.0
571,2056,reg1,Pump_hydro_ST,Storage,0.0
572,2057,reg1,Pump_hydro_ST,Storage,0.0
573,2058,reg1,Pump_hydro_ST,Storage,0.0
574,2059,reg1,Pump_hydro_ST,Storage,0.0
575,2060,reg1,Pump_hydro_ST,Storage,0.0
576,2025,reg1,Electrochemical_ST,Storage,0.0
577,2026,reg1,Electrochemical_ST,Storage,0.0
578,2027,reg1,Electrochemical_ST,Storage,0.0
579,2028,reg1,Electrochemical_ST,Storage,0.0
580,2029,reg1,Electrochemical_ST,Storage,0.0
581,2030,reg1,Electrochemical_ST,Storage,0.0
582,2031,reg1,Electrochemical_ST,Storage,0.0
583,2032,reg1,Electrochemical_ST,Storage,0.0
584,2033,reg1,Electrochemical_ST,Storage,0.0
585,2034,reg1,Electrochemical_ST,Storage,0.0
586,2035,reg1,Electrochemical_ST,Storage,0.0
587,2036,reg1,Electrochemical_ST,Storage,2.5884
588,2037,reg1,Electrochemical_ST,Storage,2.5884
589,2038,reg1,Electrochemical_ST,Storage,2.5884
590,2039,reg1,Electrochemical_ST,Storage,2.5884
591,2040,reg1,Electrochemical_ST,Storage,2.5884
592,2041,reg1,Electrochemical_ST,Storage,0.0
593,2042,reg1,Electrochemical_ST,Storage,0.0
594,2043,reg1,Electrochemical_ST,Storage,10.2635268521444
595,2044,reg1,Electrochemical_ST,Storage,12.0
596,2045,reg1,Electrochemical_ST,Storage,12.0
597,2046,reg1,Electrochemical_ST,Storage,12.0
598,2047,reg1,Electrochemical_ST,Storage,0.0
599,2048,reg1,Electrochemical_ST,Storage,0.0
600,2049,reg1,Electrochemical_ST,Storage,12.0
601,2050,reg1,Electrochemical_ST,Storage,12.0
602,2051,reg1,Electrochemical_ST,Storage,12.0
603,2052,reg1,Electrochemical_ST,Storage,12.0
604,2053,reg1,Electrochemical_ST,Storage,12.0
605,2054,reg1,Electrochemical_ST,Storage,12.0
606,2055,reg1,Electrochemical_ST,Storage,12.0
607,2056,reg1,Electrochemical_ST,Storage,0.0
608,2057,reg1,Electrochemical_ST,Storage,0.0
609,2058,reg1,Electrochemical_ST,Storage,0.0
610,2059,reg1,Electrochemical_ST,Storage,0.0
611,2060,reg1,Electrochemical_ST,Storage,0.0
612,2025,reg1,Hydrogen_ST,Storage,0.0
613,2026,reg1,Hydrogen_ST,Storage,0.0501
614,2027,reg1,Hydrogen_ST,Storage,0.0501
615,2028,reg1,Hydrogen_ST,Storage,0.0501
616,2029,reg1,Hydrogen_ST,Storage,0.0501
617,2030,reg1,Hydrogen_ST,Storage,0.0668
618,2031,reg1,Hydrogen_ST,Storage,0.0
619,2032,reg1,Hydrogen_ST,Storage,0.0
620,2033,reg1,Hydrogen_ST,Storage,0.0
621,2034,reg1,Hydrogen_ST,Storage,0.0
622,2035,reg1,Hydrogen_ST,Storage,0.0
623,2036,reg1,Hydrogen_ST,Storage,0.0
624,2037,reg1,Hydrogen_ST,Storage,0.0
625,2038,reg1,Hydrogen_ST,Storage,0.0
626,2039,reg1,Hydrogen_ST,Storage,0.0
627,2040,reg1,Hydrogen_ST,Storage,0.0
628,2041,reg1,Hydrogen_ST,Storage,0.0
629,2042,reg1,Hydrogen_ST,Storage,0.0
630,2043,reg1,Hydrogen_ST,Storage,0.0
631,2044,reg1,Hydrogen_ST,Storage,0.0
632,2045,reg1,Hydrogen_ST,Storage,0.0
633,2046,reg1,Hydrogen_ST,Storage,0.0
634,2047,reg1,Hydrogen_ST,Storage,0.0
635,2048,reg1,Hydrogen_ST,Storage,0.0
636,2049,reg1,Hydrogen_ST,Storage,0.0
637,2050,reg1,Hydrogen_ST,Storage,0.0
638,2051,reg1,Hydrogen_ST,Storage,0.0
639,2052,reg1,Hydrogen_ST,Storage,0.0
640,2053,reg1,Hydrogen_ST,Storage,0.0
641,2054,reg1,Hydrogen_ST,Storage,0.0
642,2055,reg1,Hydrogen_ST,Storage,0.0
643,2056,reg1,Hydrogen_ST,Storage,0.2171
644,2057,reg1,Hydrogen_ST,Storage,0.0334
645,2058,reg1,Hydrogen_ST,Storage,0.0
646,2059,reg1,Hydrogen_ST,Storage,0.0
647,2060,reg1,Hydrogen_ST,Storage,0.0
648,2025,reg1,Thermal_ST,Storage,0.0
649,2026,reg1,Thermal_ST,Storage,0.0
650,2027,reg1,Thermal_ST,Storage,0.0
651,2028,reg1,Thermal_ST,Storage,0.0
652,2029,reg1,Thermal_ST,Storage,0.0
653,2030,reg1,Thermal_ST,Storage,0.0
654,2031,reg1,Thermal_ST,Storage,0.0
655,2032,reg1,Thermal_ST,Storage,0.0
656,2033,reg1,Thermal_ST,Storage,0.0
657,2034,reg1,Thermal_ST,Storage,0.0
658,2035,reg1,Thermal_ST,Storage,0.0
659,2036,reg1,Thermal_ST,Storage,0.0
660,2037,reg1,Thermal_ST,Storage,0.0
661,2038,reg1,Thermal_ST,Storage,0.0
662,2039,reg1,Thermal_ST,Storage,0.0
663,2040,reg1,Thermal_ST,Storage,0.0
664,2041,reg1,Thermal_ST,Storage,0.0
665,2042,reg1,Thermal_ST,Storage,0.0
666,2043,reg1,Thermal_ST,Storage,0.0
667,2044,reg1,Thermal_ST,Storage,0.0
668,2045,reg1,Thermal_ST,Storage,0.0
669,2046,reg1,Thermal_ST,Storage,0.0
670,2047,reg1,Thermal_ST,Storage,0.0
671,2048,reg1,Thermal_ST,Storage,0.0
672,2049,reg1,Thermal_ST,Storage,0.0
673,2050,reg1,Thermal_ST,Storage,0.0
674,2051,reg1,Thermal_ST,Storage,0.0
675,2052,reg1,Thermal_ST,Storage,0.0
676,2053,reg1,Thermal_ST,Storage,0.0
677,2054,reg1,Thermal_ST,Storage,0.0
678,2055,reg1,Thermal_ST,Storage,0.0
679,2056,reg1,Thermal_ST,Storage,0.0
680,2057,reg1,Thermal_ST,Storage,0.0
681,2058,reg1,Thermal_ST,Storage,0.0
682,2059,reg1,Thermal_ST,Storage,0.0
683,2060,reg1,Thermal_ST,Storage,0.0
684,2025,reg1,Thermal-H2_ST,Storage,0.0
685,2026,reg1,Thermal-H2_ST,Storage,0.0
686,2027,reg1,Thermal-H2_ST,Storage,0.0
687,2028,reg1,Thermal-H2_ST,Storage,0.0
688,2029,reg1,Thermal-H2_ST,Storage,0.0
689,2030,reg1,Thermal-H2_ST,Storage,0.0
690,2031,reg1,Thermal-H2_ST,Storage,0.0
691,2032,reg1,Thermal-H2_ST,Storage,0.0
692,2033,reg1,Thermal-H2_ST,Storage,0.0
693,2034,reg1,Thermal-H2_ST,Storage,0.0
694,2035,reg1,Thermal-H2_ST,Storage,0.0
695,2036,reg1,Thermal-H2_ST,Storage,0.0
696,2037,reg1,Thermal-H2_ST,Storage,0.0
697,2038,reg1,Thermal-H2_ST,Storage,0.0
698,2039,reg1,Thermal-H2_ST,Storage,0.0
699,2040,reg1,Thermal-H2_ST,Storage,0.0
700,2041,reg1,Thermal-H2_ST,Storage,0.0
701,2042,reg1,Thermal-H2_ST,Storage,0.0
702,2043,reg1,Thermal-H2_ST,Storage,0.0
703,2044,reg1,Thermal-H2_ST,Storage,0.0
704,2045,reg1,Thermal-H2_ST,Storage,0.0
705,2046,reg1,Thermal-H2_ST,Storage,0.0
706,2047,reg1,Thermal-H2_ST,Storage,0.0
707,2048,reg1,Thermal-H2_ST,Storage,0.0
708,2049,reg1,Thermal-H2_ST,Storage,0.0
709,2050,reg1,Thermal-H2_ST,Storage,0.0
710,2051,reg1,Thermal-H2_ST,Storage,0.0
711,2052,reg1,Thermal-H2_ST,Storage,0.0
712,2053,reg1,Thermal-H2_ST,Storage,0.0
713,2054,reg1,Thermal-H2_ST,Storage,0.0
714,2055,reg1,Thermal-H2_ST,Storage,0.0
715,2056,reg1,Thermal-H2_ST,Storage,0.0
716,2057,reg1,Thermal-H2_ST,Storage,0.0
717,2058,reg1,Thermal-H2_ST,Storage,0.0
718,2059,reg1,Thermal-H2_ST,Storage,0.0
719,2060,reg1,Thermal-H2_ST,Storage,0.0
720,2025,reg1,HTHP,Conversion,0.0
721,2026,reg1,HTHP,Conversion,0.0
722,2027,reg1,HTHP,Conversion,0.0
723,2028,reg1,HTHP,Conversion,0.013696106201167197
724,2029,reg1,HTHP,Conversion,1.0
725,2030,reg1,HTHP,Conversion,1.0
726,2031,reg1,HTHP,Conversion,1.0
727,2032,reg1,HTHP,Conversion,1.0
728,2033,reg1,HTHP,Conversion,1.0
729,2034,reg1,HTHP,Conversion,0.6322157380215885
730,2035,reg1,HTHP,Conversion,0.2192237421712964
731,2036,reg1,HTHP,Conversion,0.0
732,2037,reg1,HTHP,Conversion,0.0
733,2038,reg1,HTHP,Conversion,0.0
734,2039,reg1,HTHP,Conversion,0.0
735,2040,reg1,HTHP,Conversion,0.0
736,2041,reg1,HTHP,Conversion,0.48558286092909214
737,2042,reg1,HTHP,Conversion,0.0
738,2043,reg1,HTHP,Conversion,0.0
739,2044,reg1,HTHP,Conversion,0.5282662683801543
740,2045,reg1,HTHP,Conversion,0.14884094047087837
741,2046,reg1,HTHP,Conversion,0.06012607772014036
742,2047,reg1,HTHP,Conversion,0.052145161766354135
743,2048,reg1,HTHP,Conversion,0.05786035201372256
744,2049,reg1,HTHP,Conversion,0.8618432203581725
745,2050,reg1,HTHP,Conversion,1.0
746,2051,reg1,HTHP,Conversion,0.9482215617365742
747,2052,reg1,HTHP,Conversion,1.0
748,2053,reg1,HTHP,Conversion,0.22014598093584162
749,2054,reg1,HTHP,Conversion,0.0
750,2055,reg1,HTHP,Conversion,0.0
751,2056,reg1,HTHP,Conversion,0.0
752,2057,reg1,HTHP,Conversion,0.0
753,2058,reg1,HTHP,Conversion,0.0
754,2059,reg1,HTHP,Conversion,0.0
755,2060,reg1,HTHP,Conversion,0.0
756,2025,reg1,SMR,Conversion,0.0
757,2026,reg1,SMR,Conversion,0.23715914050082257
758,2027,reg1,SMR,Conversion,0.23103733373551044
759,2028,reg1,SMR,Conversion,0.224915526970198
760,2029,reg1,SMR,Conversion,0.21879372020488616
761,2030,reg1,SMR,Conversion,0.2106261634395551
762,2031,reg1,SMR,Conversion,0.029112956391119722
763,2032,reg1,SMR,Conversion,0.028453853698149706
764,2033,reg1,SMR,Conversion,0.02779475100519838
765,2034,reg1,SMR,Conversion,0.02713564831224736
766,2035,reg1,SMR,Conversion,0.026476545618800796
767,2036,reg1,SMR,Conversion,0.025817442926839792
768,2037,reg1,SMR,Conversion,0.025158340232037082
769,2038,reg1,SMR,Conversion,0.02449923754179773
770,2039,reg1,SMR,Conversion,0.0
771,2040,reg1,SMR,Conversion,0.0
772,2041,reg1,SMR,Conversion,0.0
773,2042,reg1,SMR,Conversion,0.0
774,2043,reg1,SMR,Conversion,0.0
775,2044,reg1,SMR,Conversion,0.0
776,2045,reg1,SMR,Conversion,0.0
777,2046,reg1,SMR,Conversion,0.0
778,2047,reg1,SMR,Conversion,0.0
779,2048,reg1,SMR,Conversion,0.0
780,2049,reg1,SMR,Conversion,0.0
781,2050,reg1,SMR,Conversion,0.0
782,2051,reg1,SMR,Conversion,0.0
783,2052,reg1,SMR,Conversion,0.0
784,2053,reg1,SMR,Conversion,0.0
785,2054,reg1,SMR,Conversion,0.0
786,2055,reg1,SMR,Conversion,0.0
787,2056,reg1,SMR,Conversion,0.0
788,2057,reg1,SMR,Conversion,0.1514120640338486
789,2058,reg1,SMR,Conversion,0.22491552696926412
790,2059,reg1,SMR,Conversion,0.25026764408539
791,2060,reg1,SMR,Conversion,0.2106261634395551
792,2025,reg1,SMR_CCS,Conversion,0.0
793,2026,reg1,SMR_CCS,Conversion,0.0
794,2027,reg1,SMR_CCS,Conversion,0.0
795,2028,reg1,SMR_CCS,Conversion,0.0
796,2029,reg1,SMR_CCS,Conversion,0.0
797,2030,reg1,SMR_CCS,Conversion,0.0
798,2031,reg1,SMR_CCS,Conversion,0.0
799,2032,reg1,SMR_CCS,Conversion,0.0
800,2033,reg1,SMR_CCS,Conversion,0.0
801,2034,reg1,SMR_CCS,Conversion,0.0
802,2035,reg1,SMR_CCS,Conversion,0.0
803,2036,reg1,SMR_CCS,Conversion,0.0
804,2037,reg1,SMR_CCS,Conversion,0.0
805,2038,reg1,SMR_CCS,Conversion,0.0
806,2039,reg1,SMR_CCS,Conversion,0.0
807,2040,reg1,SMR_CCS,Conversion,0.0
808,2041,reg1,SMR_CCS,Conversion,0.0
809,2042,reg1,SMR_CCS,Conversion,0.0
810,2043,reg1,SMR_CCS,Conversion,0.0
811,2044,reg1,SMR_CCS,Conversion,0.0
812,2045,reg1,SMR_CCS,Conversion,0.0
813,2046,reg1,SMR_CCS,Conversion,0.0
814,2047,reg1,SMR_CCS,Conversion,0.0
815,2048,reg1,SMR_CCS,Conversion,0.0
816,2049,reg1,SMR_CCS,Conversion,0.0
817,2050,reg1,SMR_CCS,Conversion,0.0
818,2051,reg1,SMR_CCS,Conversion,0.0
819,2052,reg1,SMR_CCS,Conversion,0.0
820,2053,reg1,SMR_CCS,Conversion,0.0
821,2054,reg1,SMR_CCS,Conversion,0.0
822,2055,reg1,SMR_CCS,Conversion,0.0
823,2056,reg1,SMR_CCS,Conversion,0.0
824,2057,reg1,SMR_CCS,Conversion,0.0
825,2058,reg1,SMR_CCS,Conversion,0.0
826,2059,reg1,SMR_CCS,Conversion,0.0
827,2060,reg1,SMR_CCS,Conversion,0.0
828,2025,reg1,Electrolysis_PEM,Conversion,0.0
829,2026,reg1,Electrolysis_PEM,Conversion,0.0
830,2027,reg1,Electrolysis_PEM,Conversion,0.0
831,2028,reg1,Electrolysis_PEM,Conversion,0.0
832,2029,reg1,Electrolysis_PEM,Conversion,0.0
833,2030,reg1,Electrolysis_PEM,Conversion,0.0
834,2031,reg1,Electrolysis_PEM,Conversion,0.0
835,2032,reg1,Electrolysis_PEM,Conversion,0.0
836,2033,reg1,Electrolysis_PEM,Conversion,0.0
837,2034,reg1,Electrolysis_PEM,Conversion,0.0
838,2035,reg1,Electrolysis_PEM,Conversion,0.0
839,2036,reg1,Electrolysis_PEM,Conversion,0.0
840,2037,reg1,Electrolysis_PEM,Conversion,0.0
841,2038,reg1,Electrolysis_PEM,Conversion,0.0
842,2039,reg1,Electrolysis_PEM,Conversion,0.069
843,2040,reg1,Electrolysis_PEM,Conversion,0.0
844,2041,reg1,Electrolysis_PEM,Conversion,0.0
845,2042,reg1,Electrolysis_PEM,Conversion,0.0
846,2043,reg1,Electrolysis_PEM,Conversion,0.0
847,2044,reg1,Electrolysis_PEM,Conversion,0.0
848,2045,reg1,Electrolysis_PEM,Conversion,0.0
849,2046,reg1,Electrolysis_PEM,Conversion,0.0
850,2047,reg1,Electrolysis_PEM,Conversion,0.0
851,2048,reg1,Electrolysis_PEM,Conversion,0.0
852,2049,reg1,Electrolysis_PEM,Conversion,0.0
853,2050,reg1,Electrolysis_PEM,Conversion,0.0
854,2051,reg1,Electrolysis_PEM,Conversion,0.0
855,2052,reg1,Electrolysis_PEM,Conversion,0.0
856,2053,reg1,Electrolysis_PEM,Conversion,0.0
857,2054,reg1,Electrolysis_PEM,Conversion,0.0
858,2055,reg1,Electrolysis_PEM,Conversion,0.0
859,2056,reg1,Electrolysis_PEM,Conversion,0.0
860,2057,reg1,Electrolysis_PEM,Conversion,0.0
861,2058,reg1,Electrolysis_PEM,Conversion,0.0
862,2059,reg1,Electrolysis_PEM,Conversion,0.0
863,2060,reg1,Electrolysis_PEM,Conversion,0.0
864,2025,reg1,SFF_PP,Conversion,0.0
865,2026,reg1,SFF_PP,Conversion,0.0
866,2027,reg1,SFF_PP,Conversion,0.0
867,2028,reg1,SFF_PP,Conversion,0.0
868,2029,reg1,SFF_PP,Conversion,0.0
869,2030,reg1,SFF_PP,Conversion,0.0
870,2031,reg1,SFF_PP,Conversion,0.0
871,2032,reg1,SFF_PP,Conversion,0.0
872,2033,reg1,SFF_PP,Conversion,0.0
873,2034,reg1,SFF_PP,Conversion,0.0
874,2035,reg1,SFF_PP,Conversion,0.0
875,2036,reg1,SFF_PP,Conversion,0.0
876,2037,reg1,SFF_PP,Conversion,0.0
877,2038,reg1,SFF_PP,Conversion,0.0
878,2039,reg1,SFF_PP,Conversion,0.0
879,2040,reg1,SFF_PP,Conversion,0.0
880,2041,reg1,SFF_PP,Conversion,0.0
881,2042,reg1,SFF_PP,Conversion,0.0
882,2043,reg1,SFF_PP,Conversion,0.0
883,2044,reg1,SFF_PP,Conversion,0.0
884,2045,reg1,SFF_PP,Conversion,0.0
885,2046,reg1,SFF_PP,Conversion,0.0
886,2047,reg1,SFF_PP,Conversion,0.0
887,2048,reg1,SFF_PP,Conversion,0.0
888,2049,reg1,SFF_PP,Conversion,0.0
889,2050,reg1,SFF_PP,Conversion,0.0
890,2051,reg1,SFF_PP,Conversion,0.0
891,2052,reg1,SFF_PP,Conversion,0.0
892,2053,reg1,SFF_PP,Conversion,0.0
893,2054,reg1,SFF_PP,Conversion,0.0
894,2055,reg1,SFF_PP,Conversion,0.0
895,2056,reg1,SFF_PP,Conversion,0.0
896,2057,reg1,SFF_PP,Conversion,0.0
897,2058,reg1,SFF_PP,Conversion,0.0
898,2059,reg1,SFF_PP,Conversion,0.0
899,2060,reg1,SFF_PP,Conversion,0.0
900,2025,reg1,Nuc_SMR_PP,Conversion,0.0
901,2026,reg1,Nuc_SMR_PP,Conversion,0.0
902,2027,reg1,Nuc_SMR_PP,Conversion,0.0
903,2028,reg1,Nuc_SMR_PP,Conversion,0.0
904,2029,reg1,Nuc_SMR_PP,Conversion,0.0
905,2030,reg1,Nuc_SMR_PP,Conversion,0.0
906,2031,reg1,Nuc_SMR_PP,Conversion,0.0
907,2032,reg1,Nuc_SMR_PP,Conversion,0.0
908,2033,reg1,Nuc_SMR_PP,Conversion,0.0
909,2034,reg1,Nuc_SMR_PP,Conversion,0.0
910,2035,reg1,Nuc_SMR_PP,Conversion,0.0
911,2036,reg1,Nuc_SMR_PP,Conversion,0.0
912,2037,reg1,Nuc_SMR_PP,Conversion,0.0
913,2038,reg1,Nuc_SMR_PP,Conversion,0.0
914,2039,reg1,Nuc_SMR_PP,Conversion,0.0
915,2040,reg1,Nuc_SMR_PP,Conversion,0.0
916,2041,reg1,Nuc_SMR_PP,Conversion,0.0
917,2042,reg1,Nuc_SMR_PP,Conversion,0.0
918,2043,reg1,Nuc_SMR_PP,Conversion,0.0
919,2044,reg1,Nuc_SMR_PP,Conversion,0.0
920,2045,reg1,Nuc_SMR_PP,Conversion,0.0
921,2046,reg1,Nuc_SMR_PP,Conversion,0.0
922,2047,reg1,Nuc_SMR_PP,Conversion,0.0
923,2048,reg1,Nuc_SMR_PP,Conversion,0.0
924,2049,reg1,Nuc_SMR_PP,Conversion,0.0
925,2050,reg1,Nuc_SMR_PP,Conversion,0.0
926,2051,reg1,Nuc_SMR_PP,Conversion,0.0
927,2052,reg1,Nuc_SMR_PP,Conversion,0.0
928,2053,reg1,Nuc_SMR_PP,Conversion,0.0
929,2054,reg1,Nuc_SMR_PP,Conversion,0.0
930,2055,reg1,Nuc_SMR_PP,Conversion,0.0
931,2056,reg1,Nuc_SMR_PP,Conversion,0.0
932,2057,reg1,Nuc_SMR_PP,Conversion,0.0
933,2058,reg1,Nuc_SMR_PP,Conversion,0.0
934,2059,reg1,Nuc_SMR_PP,Conversion,0.0
935,2060,reg1,Nuc_SMR_PP,Conversion,0.0
936,2025,reg1,Nuc_G3+_PP,Conversion,0.0
937,2026,reg1,Nuc_G3+_PP,Conversion,0.0
938,2027,reg1,Nuc_G3+_PP,Conversion,0.0
939,2028,reg1,Nuc_G3+_PP,Conversion,0.0
940,2029,reg1,Nuc_G3+_PP,Conversion,0.0
941,2030,reg1,Nuc_G3+_PP,Conversion,0.0
942,2031,reg1,Nuc_G3+_PP,Conversion,0.0
943,2032,reg1,Nuc_G3+_PP,Conversion,0.0
944,2033,reg1,Nuc_G3+_PP,Conversion,0.0
945,2034,reg1,Nuc_G3+_PP,Conversion,0.0
946,2035,reg1,Nuc_G3+_PP,Conversion,0.0
947,2036,reg1,Nuc_G3+_PP,Conversion,0.0
948,2037,reg1,Nuc_G3+_PP,Conversion,0.0
949,2038,reg1,Nuc_G3+_PP,Conversion,0.0
950,2039,reg1,Nuc_G3+_PP,Conversion,0.0
951,2040,reg1,Nuc_G3+_PP,Conversion,0.0
952,2041,reg1,Nuc_G3+_PP,Conversion,0.0
953,2042,reg1,Nuc_G3+_PP,Conversion,0.0
954,2043,reg1,Nuc_G3+_PP,Conversion,0.0
955,2044,reg1,Nuc_G3+_PP,Conversion,0.0
956,2045,reg1,Nuc_G3+_PP,Conversion,0.0
957,2046,reg1,Nuc_G3+_PP,Conversion,0.0
958,2047,reg1,Nuc_G3+_PP,Conversion,0.0
959,2048,reg1,Nuc_G3+_PP,Conversion,0.0
960,2049,reg1,Nuc_G3+_PP,Conversion,0.0
961,2050,reg1,Nuc_G3+_PP,Conversion,0.0
962,2051,reg1,Nuc_G3+_PP,Conversion,0.0
963,2052,reg1,Nuc_G3+_PP,Conversion,0.0
964,2053,reg1,Nuc_G3+_PP,Conversion,0.0
965,2054,reg1,Nuc_G3+_PP,Conversion,0.0
966,2055,reg1,Nuc_G3+_PP,Conversion,0.0
967,2056,reg1,Nuc_G3+_PP,Conversion,0.0
968,2057,reg1,Nuc_G3+_PP,Conversion,0.0
969,2058,reg1,Nuc_G3+_PP,Conversion,0.0
970,2059,reg1,Nuc_G3+_PP,Conversion,0.0
971,2060,reg1,Nuc_G3+_PP,Conversion,0.0
972,2025,reg1,Nuc_SMR_CHP,Conversion,0.0
973,2026,reg1,Nuc_SMR_CHP,Conversion,0.0
974,2027,reg1,Nuc_SMR_CHP,Conversion,0.0
975,2028,reg1,Nuc_SMR_CHP,Conversion,0.0
976,2029,reg1,Nuc_SMR_CHP,Conversion,0.0
977,2030,reg1,Nuc_SMR_CHP,Conversion,0.0
978,2031,reg1,Nuc_SMR_CHP,Conversion,0.0
979,2032,reg1,Nuc_SMR_CHP,Conversion,0.0
980,2033,reg1,Nuc_SMR_CHP,Conversion,0.0
981,2034,reg1,Nuc_SMR_CHP,Conversion,0.0
982,2035,reg1,Nuc_SMR_CHP,Conversion,0.0
983,2036,reg1,Nuc_SMR_CHP,Conversion,0.0
984,2037,reg1,Nuc_SMR_CHP,Conversion,0.0
985,2038,reg1,Nuc_SMR_CHP,Conversion,0.0
986,2039,reg1,Nuc_SMR_CHP,Conversion,0.0
987,2040,reg1,Nuc_SMR_CHP,Conversion,0.0
988,2041,reg1,Nuc_SMR_CHP,Conversion,0.0
989,2042,reg1,Nuc_SMR_CHP,Conversion,0.0
990,2043,reg1,Nuc_SMR_CHP,Conversion,0.0
991,2044,reg1,Nuc_SMR_CHP,Conversion,0.0
992,2045,reg1,Nuc_SMR_CHP,Conversion,0.0
993,2046,reg1,Nuc_SMR_CHP,Conversion,0.0
994,2047,reg1,Nuc_SMR_CHP,Conversion,0.0
995,2048,reg1,Nuc_SMR_CHP,Conversion,0.0
996,2049,reg1,Nuc_SMR_CHP,Conversion,0.0
997,2050,reg1,Nuc_SMR_CHP,Conversion,0.0
998,2051,reg1,Nuc_SMR_CHP,Conversion,0.0
999,2052,reg1,Nuc_SMR_CHP,Conversion,0.0
1000,2053,reg1,Nuc_SMR_CHP,Conversion,0.0
1001,2054,reg1,Nuc_SMR_CHP,Conversion,0.0
1002,2055,reg1,Nuc_SMR_CHP,Conversion,0.0
1003,2056,reg1,Nuc_SMR_CHP,Conversion,0.0
1004,2057,reg1,Nuc_SMR_CHP,Conversion,0.0
1005,2058,reg1,Nuc_SMR_CHP,Conversion,0.0
1006,2059,reg1,Nuc_SMR_CHP,Conversion,0.0
1007,2060,reg1,Nuc_SMR_CHP,Conversion,0.0
1008,2025,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
1009,2026,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
1010,2027,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
1011,2028,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
1012,2029,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
1013,2030,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
1014,2031,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
1015,2032,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
1016,2033,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
1017,2034,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
1018,2035,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
1019,2036,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
1020,2037,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
1021,2038,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
1022,2039,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
1023,2040,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
1024,2041,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
1025,2042,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
1026,2043,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
1027,2044,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
1028,2045,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
1029,2046,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
1030,2047,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
1031,2048,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
1032,2049,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
1033,2050,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
1034,2051,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
1035,2052,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
1036,2053,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
1037,2054,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
1038,2055,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
1039,2056,reg1,Nuc_SMR_Power-CHP,Conversion,0.0
